,TIME,SMALLPARTICLES,LARGEPARTICLES,segment_idx,direction,LINE,ROUTE,START_STATION,END_STATION,length,GRADE,load
20,2019-11-27 10:59:00,705,31,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
21,2019-11-27 11:00:00,648,26,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
50,2019-11-27 11:32:00,395,24,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
51,2019-11-27 11:33:00,394,10,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
52,2019-11-27 11:34:00,360,7,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
91,2019-11-27 12:20:00,804,17,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
92,2019-11-27 12:21:00,1021,40,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
93,2019-11-27 12:22:00,947,33,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
94,2019-11-27 12:23:00,1022,36,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
95,2019-11-27 12:24:00,1263,66,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
96,2019-11-27 12:25:00,1283,51,57,-1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
118,2019-11-27 12:48:00,495,4,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
119,2019-11-27 12:49:00,485,4,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
120,2019-11-27 12:50:00,457,3,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
121,2019-11-27 12:51:00,425,4,57,1,Green,D,Newton Centre,Chestnut Hill,2358.8216444219865,1,baseline
22,2019-11-27 11:01:00,586,15,58,-1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
23,2019-11-27 11:02:00,3207,736,58,-1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
47,2019-11-27 11:29:00,353,1,58,1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
48,2019-11-27 11:30:00,406,2,58,1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
95,2019-11-27 12:24:00,1263,66,58,-1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
96,2019-11-27 12:25:00,1283,51,58,-1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
116,2019-11-27 12:46:00,465,4,58,1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
117,2019-11-27 12:47:00,492,7,58,1,Green,D,Newton Highlands,Newton Centre,1342.0958072805959,1,baseline
24,2019-11-27 11:03:00,2965,582,54,-1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
25,2019-11-27 11:04:00,2069,307,54,-1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
45,2019-11-27 11:27:00,429,8,54,1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
46,2019-11-27 11:28:00,429,5,54,1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
97,2019-11-27 12:26:00,1137,36,54,-1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
98,2019-11-27 12:27:00,1409,73,54,-1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
114,2019-11-27 12:44:00,442,3,54,1,Green,D,Eliot,Newton Highlands,1180.3638822054008,1,baseline
26,2019-11-27 11:05:00,1539,187,61,-1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
27,2019-11-27 11:06:00,1432,163,61,-1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
42,2019-11-27 11:24:00,467,17,61,1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
43,2019-11-27 11:25:00,411,10,61,1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
100,2019-11-27 12:29:00,1020,29,61,-1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
111,2019-11-27 12:41:00,480,4,61,1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
112,2019-11-27 12:42:00,490,6,61,1,Green,D,Waban,Eliot,1394.0461082747354,1,baseline
28,2019-11-27 11:07:00,1106,119,62,-1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
29,2019-11-27 11:08:00,1996,366,62,-1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
38,2019-11-27 11:20:00,644,20,62,1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
39,2019-11-27 11:21:00,557,12,62,1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
40,2019-11-27 11:22:00,466,8,62,1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
102,2019-11-27 12:31:00,1023,30,62,-1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
103,2019-11-27 12:32:00,1029,34,62,-1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
108,2019-11-27 12:38:00,609,8,62,1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
109,2019-11-27 12:39:00,557,5,62,1,Green,D,Woodland,Waban,1296.2463966063208,1,baseline
30,2019-11-27 11:09:00,1570,240,60,-1,Green,D,Riverside,Woodland,918.3589403187409,1,baseline
36,2019-11-27 11:18:00,1338,39,60,1,Green,D,Riverside,Woodland,918.3589403187409,1,baseline
37,2019-11-27 11:19:00,861,19,60,1,Green,D,Riverside,Woodland,918.3589403187409,1,baseline
104,2019-11-27 12:33:00,1090,34,60,-1,Green,D,Riverside,Woodland,918.3589403187409,1,baseline
105,2019-11-27 12:34:00,1009,30,60,-1,Green,D,Riverside,Woodland,918.3589403187409,1,baseline
106,2019-11-27 12:36:00,735,10,60,1,Green,D,Riverside,Woodland,918.3589403187409,1,baseline
68,2019-11-27 11:50:00,798,50,55,1,Green,D,Fenway Park,Kenmore,895.3822995793153,"1,7",baseline
69,2019-11-27 11:51:00,726,28,55,1,Green,D,Fenway Park,Kenmore,895.3822995793153,"1,7",baseline
70,2019-11-27 11:52:00,578,9,55,1,Green,D,Fenway Park,Kenmore,895.3822995793153,"1,7",baseline
71,2019-11-27 11:53:00,651,14,55,1,Green,D,Fenway Park,Kenmore,895.3822995793153,"1,7",baseline
73,2019-11-27 12:02:00,6803,448,55,-1,Green,D,Fenway Park,Kenmore,895.3822995793153,"1,7",baseline
74,2019-11-27 12:03:00,5175,244,55,-1,Green,D,Fenway Park,Kenmore,895.3822995793153,"1,7",baseline
13,2019-12-03 22:05:00,5800,156,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
14,2019-12-03 22:06:00,4357,92,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
38,2019-12-03 22:30:00,2141,131,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
41,2019-12-03 22:36:00,4157,78,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
42,2019-12-03 22:37:00,4114,66,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
60,2019-12-03 23:03:00,1973,98,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
61,2019-12-03 23:04:00,1670,73,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
17,2019-12-04 22:15:00,7544,149,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
34,2019-12-04 22:40:00,2687,84,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
36,2019-12-04 22:55:00,6130,273,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
37,2019-12-04 22:56:00,8705,399,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
56,2019-12-04 23:22:00,2425,131,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
57,2019-12-04 23:23:00,2254,109,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,baseline
133,2019-12-16 08:03:00,16655,947,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,rush_hour
134,2019-12-16 08:04:00,12245,696,97,-1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,rush_hour
156,2019-12-16 08:27:00,2481,234,97,1,Red,Ashmont,Savin Hill,JFK/UMass,1115.8692204942859,1,rush_hour
16,2019-12-03 22:08:00,2938,74,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
17,2019-12-03 22:09:00,2446,59,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
35,2019-12-03 22:27:00,3362,255,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
36,2019-12-03 22:28:00,2895,182,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
43,2019-12-03 22:38:00,3100,48,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
44,2019-12-03 22:39:00,2251,50,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
45,2019-12-03 22:40:00,1972,62,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
57,2019-12-03 23:00:00,2721,66,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
58,2019-12-03 23:01:00,1921,51,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
59,2019-12-03 23:02:00,1571,41,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
18,2019-12-04 22:16:00,5507,69,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
19,2019-12-04 22:17:00,4466,61,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
20,2019-12-04 22:18:00,3457,44,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
31,2019-12-04 22:37:00,2342,46,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
32,2019-12-04 22:38:00,2143,41,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
39,2019-12-04 22:58:00,5683,180,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
40,2019-12-04 22:59:00,4530,116,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
41,2019-12-04 23:00:00,3801,87,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
42,2019-12-04 23:01:00,3147,65,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
53,2019-12-04 23:19:00,4384,305,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
54,2019-12-04 23:20:00,3148,185,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
55,2019-12-04 23:21:00,2817,170,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,baseline
135,2019-12-16 08:05:00,10372,487,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,rush_hour
136,2019-12-16 08:06:00,8621,407,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,rush_hour
137,2019-12-16 08:07:00,7316,327,96,-1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,rush_hour
152,2019-12-16 08:23:00,6854,898,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,rush_hour
153,2019-12-16 08:24:00,4698,538,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,rush_hour
154,2019-12-16 08:25:00,3737,388,96,1,Red,Ashmont,Fields Corner,Savin Hill,1605.5982549154066,1,rush_hour
19,2019-12-03 22:11:00,2046,58,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
20,2019-12-03 22:12:00,2036,92,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
32,2019-12-03 22:24:00,1528,100,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
33,2019-12-03 22:25:00,3384,291,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
46,2019-12-03 22:41:00,1683,46,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
47,2019-12-03 22:42:00,1565,36,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
54,2019-12-03 22:57:00,2674,91,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
55,2019-12-03 22:58:00,4534,211,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
56,2019-12-03 22:59:00,3913,119,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
21,2019-12-04 22:19:00,2766,29,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
22,2019-12-04 22:20:00,2336,44,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
29,2019-12-04 22:35:00,2658,67,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
43,2019-12-04 23:02:00,2621,46,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
44,2019-12-04 23:03:00,2291,65,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
45,2019-12-04 23:04:00,1930,36,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
51,2019-12-04 23:17:00,2545,137,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
52,2019-12-04 23:18:00,3460,220,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",baseline
138,2019-12-16 08:08:00,6286,209,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",rush_hour
139,2019-12-16 08:09:00,4615,194,98,-1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",rush_hour
150,2019-12-16 08:21:00,2446,321,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",rush_hour
151,2019-12-16 08:22:00,6078,879,98,1,Red,Ashmont,Shawmut,Fields Corner,958.9663690890789,"1,7",rush_hour
21,2019-12-03 22:13:00,2012,89,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
22,2019-12-03 22:14:00,2962,176,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
31,2019-12-03 22:23:00,1169,61,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
48,2019-12-03 22:43:00,1483,34,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
49,2019-12-03 22:44:00,2068,70,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
50,2019-12-03 22:45:00,2181,57,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
52,2019-12-03 22:55:00,1642,66,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
24,2019-12-04 22:22:00,2427,42,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
25,2019-12-04 22:23:00,3015,63,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
27,2019-12-04 22:33:00,1600,34,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
46,2019-12-04 23:05:00,2160,76,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
47,2019-12-04 23:06:00,2964,119,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
48,2019-12-04 23:07:00,3119,139,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
49,2019-12-04 23:15:00,1751,55,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
50,2019-12-04 23:16:00,1697,40,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",baseline
140,2019-12-16 08:10:00,3928,173,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",rush_hour
141,2019-12-16 08:11:00,4233,231,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",rush_hour
142,2019-12-16 08:12:00,5836,429,95,-1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",rush_hour
148,2019-12-16 08:19:00,809,94,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",rush_hour
149,2019-12-16 08:20:00,836,82,95,1,Red,Ashmont,Ashmont,Shawmut,1046.3596193995375,"1,7",rush_hour
