START_STATION,END_STATION,ROUTE,DIRECTION,LINE,center,lower,upper,VECTOR_SUM.count,quantity
Longwood Medical Area,Museum Of Fine Arts,E,,Green,1302.5039630144886,855.4770677054374,1474.6488851387664,20334.0,vibration
Malden Center,Oak Grove,Orange,,Orange,1018.6065088919523,488.39857181649114,1199.1274606155155,36755.0,vibration
Massachusetts Ave,Back Bay,Orange,,Orange,1162.6581895092081,657.0161502793392,1340.4211600861386,36960.0,vibration
Maverick,Airport,Blue,,Blue,1666.574402340717,869.2058416081031,1933.173450782752,14270.0,vibration
Mission Park,Fenwood Road,E,,Green,1262.3651146237871,642.6702884494653,1439.566962926358,6733.0,vibration
Museum Of Fine Arts,Northeastern,E,,Green,1282.3193215108265,752.6890176612799,1449.4317521000191,20176.0,vibration
Newton Centre,Chestnut Hill,D,,Green,1223.438225434017,670.8944576139513,1395.6964509824118,23753.0,vibration
Newton Highlands,Newton Centre,D,,Green,1215.53534770304,679.0732709528869,1426.1499804726873,14246.0,vibration
North Station,Community College,Orange,,Orange,1115.3009343783722,625.9622572745898,1320.7087847641099,39048.0,vibration
North Station,Science Park,E,,Green,1617.7449081576378,997.2904316443124,1909.3044910105086,33467.0,vibration
Northeastern,Symphony,E,,Green,1437.0432197556286,939.493471583282,1588.7852276091046,20313.0,vibration
Orient Heights,Suffolk Downs,Blue,,Blue,1783.7504920183123,1011.3783232550315,2037.1841338510405,9396.0,vibration
Packards Corner,Babcock Street,B,,Green,934.523802283144,562.1636346434569,980.117627536382,10067.0,vibration
Park Street,Charles/MGH,Ashmont/Braintree,,Red,1495.9760063033755,828.4103928526947,1712.2432402709949,7399.0,vibration
Park Street,Government Center,B/C/D/E,,Green,1468.1711807178274,966.3301512704056,1747.5023777106494,18772.0,vibration
Pleasant Street,Saint Paul Street B,B,,Green,1143.1603306664904,697.6312543652822,1170.177510638646,8217.0,vibration
Porter,Davis,Ashmont/Braintree,,Red,1561.3471304841225,918.5578385194452,1777.5017063149664,12363.0,vibration
Prudential,Copley,E,,Green,1351.344678245355,791.3252686811434,1537.0395192014325,28036.0,vibration
Reservoir,Beaconsfield,D,,Green,963.0083412870304,439.45375934897385,1040.0588476328087,15890.0,vibration
Revere Beach,Wonderland,Blue,,Blue,2520.559366563898,1675.2415292722442,2856.4830894516967,1367.0,vibration
Riverside,Woodland,D,,Green,1156.8080493862965,716.5378259643629,1321.3672910429793,17245.0,vibration
Riverway,Mission Park,E,,Green,1546.516068654843,1021.4075875498663,1716.6294827097192,4200.0,vibration
Roxbury Crossing,Ruggles,Orange,,Orange,984.3776239073931,540.4244056505033,1155.5777511333715,11266.0,vibration
Ruggles,Massachusetts Ave,Orange,,Orange,1125.1409378068786,765.718009041499,1317.622547572633,14292.0,vibration
Saint Marys Street,Kenmore,C,,Green,1205.7886915642184,637.1456225088825,1297.7484218955776,20759.0,vibration
Saint Paul Street B,Boston University West,B,,Green,1133.5851996837125,723.0596831987178,1236.2875472378835,2910.0,vibration
Saint Paul Street C,Kent Street,C,,Green,1096.8652454379835,399.1721935368744,1181.9610334741478,6438.0,vibration
Savin Hill,JFK/UMass,Ashmont,,Red,1554.4842718239215,894.3052332292557,1790.0265982022654,6663.0,vibration
Science Park,Lechmere,E,,Green,1330.7398928428502,954.5786441948547,1484.9790660123276,22172.0,vibration
Shawmut,Fields Corner,Ashmont,,Red,1632.2851707141974,862.078889706469,1871.2814836383768,5869.0,vibration
South Station,Downtown Crossing,Ashmont/Braintree,,Red,1684.7916971301318,877.0826829268643,1964.2137514285196,3801.0,vibration
State,Aquarium,Blue,,Blue,1543.6040215693936,702.8471885364917,1793.0189026681226,7521.0,vibration
State,Haymarket,Orange,,Orange,1159.1177726164074,662.4093776589109,1408.0824732543906,19045.0,vibration
Stony Brook,Jackson Square,Orange,,Orange,1079.128815439435,655.1589386275791,1279.5842649925453,14782.0,vibration
Suffolk Downs,Beachmont,Blue,,Blue,1777.3720386101625,975.6554516041374,2119.143573792482,7992.0,vibration
Sullivan Square,Assembly,Orange,,Orange,907.2619886091176,422.7331689235016,1099.2690071447187,34722.0,vibration
Summit Ave/Winchester St,Coolidge Corner,C,,Green,1054.2465793197734,438.4754334847833,1049.4318336425017,24257.0,vibration
Symphony,Prudential,E,,Green,1442.2282965967472,958.8383667871616,1605.6407756176386,15247.0,vibration
Tappan Street,Washington Square,C,,Green,1236.9749665211318,548.1367496168617,1384.7284373572782,21765.0,vibration
Tufts Medical Center,Chinatown,Orange,,Orange,1003.2710275319616,479.87723848750863,1206.0699563261055,25873.0,vibration
Waban,Eliot,D,,Green,946.5020650547856,575.0497737342082,1087.3357151566454,7227.0,vibration
Warren Street,Allston Street,B,,Green,1050.210127755436,436.84875323237344,1376.899000619505,2536.0,vibration
Washington Square,Fairbanks Street,C,,Green,1178.771588810966,346.06712745851496,1248.5416700010833,7648.0,vibration
Washington Street,Warren Street,B,,Green,1583.3499314163782,667.7781455885403,1948.819098423928,11106.0,vibration
Wellington,Malden Center,Orange,,Orange,1077.4432229436866,525.1597886895183,1210.4223350215489,70528.0,vibration
Wood Island,Orient Heights,Blue,,Blue,1747.7537871625398,917.7200487944651,2041.8967329396394,14513.0,vibration
Woodland,Waban,D,,Green,1022.5131811269065,694.9814354230782,1156.851718004682,7255.0,vibration
Airport,Wood Island,Blue,,Blue,2430.5,18.13262886157145,4842.867371138429,,particulates_rush_hour_small
Allston Street,Griggs Street,B,,Green,352.0,320.8230854637602,383.1769145362398,,particulates_rush_hour_small
Andrew,Broadway,Ashmont/Braintree,,Red,8485.25,2359.646227037425,14610.853772962575,,particulates_rush_hour_small
Aquarium,Maverick,Blue,,Blue,5046.6,2608.182835799693,7485.017164200308,,particulates_rush_hour_small
Arlington,Boylston,B/C/D/E,,Green,2798.1764705882347,1183.884046827359,4412.468894349111,,particulates_rush_hour_small
Ashmont,Shawmut,Ashmont,,Red,2926.6,828.5961153515468,5024.603884648454,,particulates_rush_hour_small
Assembly,Wellington,Orange,,Orange,2504.0,2504.0,2504.0,,particulates_rush_hour_small
Babcock Street,Pleasant Street,B,,Green,601.0,546.7290746961752,655.2709253038248,,particulates_rush_hour_small
Back Bay,Tufts Medical Center,Orange,,Orange,6452.666666666668,5553.906780304724,7351.426553028609,,particulates_rush_hour_small
Back Of The Hill,Riverway,E,,Green,940.2,870.1164783989847,1010.2835216010157,,particulates_rush_hour_small
Beachmont,Revere Beach,Blue,,Blue,508.6,363.56793457996963,653.6320654200305,,particulates_rush_hour_small
Blandford Street,Kenmore,B,,Green,566.0,553.2982940778282,578.7017059221718,,particulates_rush_hour_small
Boston College,South Street,B,,Green,424.8571428571428,302.40221730815244,547.3120684061332,,particulates_rush_hour_small
Boston University Central,Boston University East,B,,Green,1826.0,962.2839972923198,2689.71600270768,,particulates_rush_hour_small
Boston University East,Blandford Street,B,,Green,1699.666666666667,84.2424293015506,3315.090904031783,,particulates_rush_hour_small
Boston University West,Boston University Central,B,,Green,565.6,183.92110492277882,947.2788950772213,,particulates_rush_hour_small
Bowdoin,Government Center,Blue,,Blue,9134.5,7538.559994861962,10730.440005138038,,particulates_rush_hour_small
Boylston,Park Street,B/C/D/E,,Green,3910.571428571429,1811.1381089024605,6010.004748240397,,particulates_rush_hour_small
Brandon Hall,Summit Ave/Winchester St,C,,Green,150.0,146.53589838486226,153.46410161513774,,particulates_rush_hour_small
Brigham Circle,Longwood Medical Area,E,,Green,1180.0,1171.5147186257616,1188.4852813742384,,particulates_rush_hour_small
Broadway,South Station,Ashmont/Braintree,,Red,12806.5,9057.884477792722,16555.115522207278,,particulates_rush_hour_small
Central,Harvard,Ashmont/Braintree,,Red,10553.5,9463.603170020207,11643.396829979793,,particulates_rush_hour_small
Charles/MGH,Kendall/MIT,Ashmont/Braintree,,Red,9927.4,8257.909718506873,11596.890281493124,,particulates_rush_hour_small
Chestnut Hill Avenue,Chiswick Road,B,,Green,337.0,309.28718707889794,364.71281292110206,,particulates_rush_hour_small
Chinatown,Downtown Crossing,Orange,,Orange,7275.5,2664.4566798825235,11886.543320117476,,particulates_rush_hour_small
Chiswick Road,Sutherland Road,B,,Green,354.0,348.2264973081037,359.7735026918963,,particulates_rush_hour_small
Cleveland Circle,Englewood Avenue,C,,Green,133.5,114.44744111674237,152.55255888325766,,particulates_rush_hour_small
Community College,Sullivan Square,Orange,,Orange,4565.0,1523.872467872045,7606.127532127955,,particulates_rush_hour_small
Coolidge Corner,Saint Paul Street C,C,,Green,117.0,117.0,117.0,,particulates_rush_hour_small
Copley,Arlington,B/C/D/E,,Green,3841.285714285714,1951.8491391584696,5730.722289412959,,particulates_rush_hour_small
Davis,Alewife,Ashmont/Braintree,,Red,9963.5,8465.923991912263,11461.076008087737,,particulates_rush_hour_small
Dean Road,Tappan Street,C,,Green,126.0,93.66838492538095,158.33161507461904,,particulates_rush_hour_small
Downtown Crossing,Park Street,Ashmont/Braintree,,Red,15192.5,11909.40321495086,18475.59678504914,,particulates_rush_hour_small
Downtown Crossing,State,Orange,,Orange,8185.25,4713.086853391438,11657.413146608562,,particulates_rush_hour_small
Englewood Avenue,Dean Road,C,,Green,135.0,107.28718707889796,162.71281292110203,,particulates_rush_hour_small
Fairbanks Street,Brandon Hall,C,,Green,158.5,134.8286389632253,182.17136103677467,,particulates_rush_hour_small
Fenwood Road,Brigham Circle,E,,Green,932.0,916.443650813896,947.556349186104,,particulates_rush_hour_small
Fields Corner,Savin Hill,Ashmont,,Red,6425.5,3963.704821679919,8887.295178320079,,particulates_rush_hour_small
Forest Hills,Green Street,Orange,,Orange,2101.4,1503.1000752131085,2699.699924786892,,particulates_rush_hour_small
Government Center,Haymarket,C/E,,Green,2564.6666666666665,1386.4215874634192,3742.911745869914,,particulates_rush_hour_small
Government Center,State,Blue,,Blue,4980.25,1733.4484584825634,8227.051541517436,,particulates_rush_hour_small
Green Street,Stony Brook,Orange,,Orange,1708.333333333333,1156.1736342123875,2260.4930324542793,,particulates_rush_hour_small
Griggs Street,Harvard Avenue,B,,Green,390.0,390.0,390.0,,particulates_rush_hour_small
Harvard,Porter,Ashmont/Braintree,,Red,11394.666666666664,9736.029434880684,13053.303898452648,,particulates_rush_hour_small
Harvard Avenue,Packards Corner,B,,Green,441.0,371.6429527733482,510.3570472266517,,particulates_rush_hour_small
Hawes Street,Saint Marys Street,C,,Green,437.5,74.34668067972534,800.6533193202748,,particulates_rush_hour_small
Haymarket,North Station,C/E,,Green,2445.4,1406.4679521739645,3484.3320478260357,,particulates_rush_hour_small
Haymarket,North Station,Orange,,Orange,9062.0,6960.4786463135815,11163.521353686421,,particulates_rush_hour_small
Heath Street,Back Of The Hill,E,,Green,921.0,898.3725830020305,943.6274169979697,,particulates_rush_hour_small
Hynes Convention Center,Copley,B/C/D,,Green,1588.6470588235293,13.408512533361774,3163.885605113697,,particulates_rush_hour_small
JFK/UMass,Andrew,Ashmont/Braintree,,Red,8787.4,-1229.9020968721907,18804.70209687219,,particulates_rush_hour_small
Jackson Square,Roxbury Crossing,Orange,,Orange,2017.0,1636.4775521295317,2397.522447870469,,particulates_rush_hour_small
Kendall/MIT,Central,Ashmont/Braintree,,Red,10213.0,7571.003785014067,12854.996214985933,,particulates_rush_hour_small
Kenmore,Hynes Convention Center,B/C/D,,Green,2932.0,689.9807420672813,5174.0192579327195,,particulates_rush_hour_small
Kent Street,Hawes Street,C,,Green,334.0,127.30860363011395,540.691396369886,,particulates_rush_hour_small
Longwood Medical Area,Museum Of Fine Arts,E,,Green,1075.25,970.0315763914576,1180.4684236085425,,particulates_rush_hour_small
Malden Center,Oak Grove,Orange,,Orange,1386.2,1194.697519598309,1577.702480401691,,particulates_rush_hour_small
Massachusetts Ave,Back Bay,Orange,,Orange,3479.75,1735.2601270954115,5224.239872904588,,particulates_rush_hour_small
Maverick,Airport,Blue,,Blue,3567.714285714286,-295.0573752516975,7430.485946680268,,particulates_rush_hour_small
Mission Park,Fenwood Road,E,,Green,938.3333333333335,865.3858636490919,1011.2808030175747,,particulates_rush_hour_small
Museum Of Fine Arts,Northeastern,E,,Green,1145.2,779.1785525409747,1511.2214474590253,,particulates_rush_hour_small
North Station,Community College,Orange,,Orange,6960.5,1639.0842422653475,12281.91575773465,,particulates_rush_hour_small
North Station,Science Park,E,,Green,1816.166666666667,904.8596016953328,2727.473731638001,,particulates_rush_hour_small
Northeastern,Symphony,E,,Green,1810.0,510.3377361791256,3109.6622638208746,,particulates_rush_hour_small
Orient Heights,Suffolk Downs,Blue,,Blue,640.6666666666666,442.41867382268686,838.9146595106464,,particulates_rush_hour_small
Packards Corner,Babcock Street,B,,Green,458.75,407.23370576770316,510.26629423229684,,particulates_rush_hour_small
Park Street,Charles/MGH,Ashmont/Braintree,,Red,10136.2,7808.186855707212,12464.213144292791,,particulates_rush_hour_small
Park Street,Government Center,B/C/D/E,,Green,2740.9166666666665,1220.0344789914086,4261.798854341925,,particulates_rush_hour_small
Pleasant Street,Saint Paul Street B,B,,Green,578.0,343.59579070901185,812.4042092909882,,particulates_rush_hour_small
Porter,Davis,Ashmont/Braintree,,Red,10741.666666666666,10282.798130663889,11200.535202669444,,particulates_rush_hour_small
Prudential,Copley,E,,Green,4673.571428571428,3074.5875994742464,6272.55525766861,,particulates_rush_hour_small
Revere Beach,Wonderland,Blue,,Blue,469.5,240.5120090485093,698.4879909514908,,particulates_rush_hour_small
Riverway,Mission Park,E,,Green,884.6,832.342943060291,936.8570569397093,,particulates_rush_hour_small
Roxbury Crossing,Ruggles,Orange,,Orange,2219.5,2176.366486347621,2262.6335136523794,,particulates_rush_hour_small
Ruggles,Massachusetts Ave,Orange,,Orange,3812.0,3007.312483009709,4616.687516990291,,particulates_rush_hour_small
Saint Marys Street,Kenmore,C,,Green,680.0,136.97982625789223,1223.0201737421078,,particulates_rush_hour_small
Saint Paul Street B,Boston University West,B,,Green,365.0,365.0,365.0,,particulates_rush_hour_small
Saint Paul Street C,Kent Street,C,,Green,267.0,154.99404777721261,379.0059522227874,,particulates_rush_hour_small
Savin Hill,JFK/UMass,Ashmont,,Red,9834.666666666666,2942.3641244581972,16726.969208875136,,particulates_rush_hour_small
Science Park,Lechmere,E,,Green,1484.4,1110.328750102337,1858.4712498976635,,particulates_rush_hour_small
Shawmut,Fields Corner,Ashmont,,Red,4455.5,2760.95237108346,6150.047628916539,,particulates_rush_hour_small
South Station,Downtown Crossing,Ashmont/Braintree,,Red,15755.5,9769.841097255874,21741.15890274413,,particulates_rush_hour_small
South Street,Chestnut Hill Avenue,B,,Green,367.0,330.65718778080037,403.3428122191996,,particulates_rush_hour_small
State,Aquarium,Blue,,Blue,6588.25,2646.769789469951,10529.73021053005,,particulates_rush_hour_small
State,Haymarket,Orange,,Orange,7690.666666666668,6015.339434949432,9365.993898383902,,particulates_rush_hour_small
Stony Brook,Jackson Square,Orange,,Orange,1976.5,1424.4900363218069,2528.509963678193,,particulates_rush_hour_small
Suffolk Downs,Beachmont,Blue,,Blue,609.0,512.5738624645786,705.4261375354215,,particulates_rush_hour_small
Sullivan Square,Assembly,Orange,,Orange,2955.5,2646.494336621479,3264.505663378521,,particulates_rush_hour_small
Summit Ave/Winchester St,Coolidge Corner,C,,Green,158.0,122.59217197123935,193.40782802876063,,particulates_rush_hour_small
Sutherland Road,Washington Street,B,,Green,365.5,351.1075416574215,379.8924583425785,,particulates_rush_hour_small
Symphony,Prudential,E,,Green,2967.5,486.26230481640465,5448.737695183596,,particulates_rush_hour_small
Tappan Street,Washington Square,C,,Green,144.5,106.97223250267432,182.0277674973257,,particulates_rush_hour_small
Tufts Medical Center,Chinatown,Orange,,Orange,7418.666666666668,4558.189375490711,10279.143957842622,,particulates_rush_hour_small
Warren Street,Allston Street,B,,Green,372.5,360.3756443470177,384.62435565298216,,particulates_rush_hour_small
Washington Square,Fairbanks Street,C,,Green,157.5,144.2209438086386,170.7790561913614,,particulates_rush_hour_small
Washington Street,Warren Street,B,,Green,355.33333333333326,329.77816425413005,380.88850241253664,,particulates_rush_hour_small
Wellington,Malden Center,Orange,,Orange,2733.857142857143,1796.9735804419354,3670.7407052723497,,particulates_rush_hour_small
Wood Island,Orient Heights,Blue,,Blue,1162.7,278.43243742506195,2046.9675625749383,,particulates_rush_hour_small
Airport,Wood Island,Blue,0.0,Blue,4451.0,3397.410896032044,5504.589103967955,,particulates_rush_hour_small
Airport,Wood Island,Blue,1.0,Blue,410.0,272.8212844498098,547.1787155501902,,particulates_rush_hour_small
Allston Street,Griggs Street,B,0.0,Green,325.0,325.0,325.0,,particulates_rush_hour_small
Allston Street,Griggs Street,B,1.0,Green,379.0,379.0,379.0,,particulates_rush_hour_small
Andrew,Broadway,Ashmont/Braintree,0.0,Red,3398.5,795.6399384523182,6001.360061547682,,particulates_rush_hour_small
Andrew,Broadway,Ashmont/Braintree,1.0,Red,13572.0,12057.377274698416,15086.622725301584,,particulates_rush_hour_small
Aquarium,Maverick,Blue,0.0,Blue,6611.2,4798.1758137299985,8424.224186270001,,particulates_rush_hour_small
Aquarium,Maverick,Blue,1.0,Blue,3482.0,1489.203848859598,5474.796151140402,,particulates_rush_hour_small
Arlington,Boylston,B/C/D/E,0.0,Green,5589.0,4863.508442502602,6314.4915574973975,,particulates_rush_hour_small
Arlington,Boylston,B/C/D/E,1.0,Green,2426.0666666666666,1130.074908168474,3722.058425164859,,particulates_rush_hour_small
Ashmont,Shawmut,Ashmont,0.0,Red,734.5,706.9228355337249,762.0771644662751,,particulates_rush_hour_small
