STATION,ROUTE,LINE,center,upper,lower,DIRECTION,quantity
Heath Street,E,Green,82.76702173913057,82.79719676805641,82.73684671020472,1.0,temperature
Hynes Convention Center,B/C/D,Green,86.10698076923077,89.6615123287286,82.5524492097329,0.0,temperature
Hynes Convention Center,B/C/D,Green,78.94264634146336,79.79545690720221,78.08983577572451,1.0,temperature
JFK/UMass,Ashmont/Braintree,Red,82.569375,82.60506519925106,82.53368480074894,0.0,temperature
JFK/UMass,Ashmont/Braintree,Red,84.22544827586208,84.23380456608004,84.21709198564412,1.0,temperature
Jackson Square,Orange,Orange,82.41226470588238,84.42539235404766,80.3991370577171,0.0,temperature
Jackson Square,Orange,Orange,84.7202692307692,84.75267115378904,84.68786730774936,1.0,temperature
Kendall/MIT,Ashmont/Braintree,Red,80.62686956521739,80.63583568502185,80.61790344541294,0.0,temperature
Kendall/MIT,Ashmont/Braintree,Red,82.96577272727274,82.9995957003309,82.93194975421456,1.0,temperature
Kenmore,B/C/D,Green,85.05882500000013,88.71254176231241,81.40510823768786,0.0,temperature
Kenmore,B/C/D,Green,78.86903649635053,79.38234822666823,78.35572476603285,1.0,temperature
Kent Street,C,Green,80.81536842105264,80.84466235392148,80.7860744881838,0.0,temperature
Lechmere,E,Green,81.81899999999997,81.81899999999997,81.81899999999997,0.0,temperature
Lechmere,E,Green,80.33035582822077,81.44398165296758,79.21673000347397,1.0,temperature
Longwood,D,Green,78.43695454545455,78.46031604669614,78.41359304421297,1.0,temperature
Longwood Medical Area,E,Green,81.86399999999999,81.86399999999999,81.86399999999999,0.0,temperature
Longwood Medical Area,E,Green,81.66788811188822,83.15905559619914,80.1767206275773,1.0,temperature
Malden Center,Orange,Orange,84.72932558139543,85.08175888561927,84.37689227717159,0.0,temperature
Malden Center,Orange,Orange,84.19249295774642,84.69086562018286,83.69412029530999,1.0,temperature
Massachusetts Ave,Orange,Orange,83.06266666666667,84.27033040370377,81.85500292962958,0.0,temperature
Massachusetts Ave,Orange,Orange,82.72754166666657,85.40575421244236,80.04932912089077,1.0,temperature
Maverick,Blue,Blue,84.65993103448275,84.70230515987153,84.61755690909398,0.0,temperature
Maverick,Blue,Blue,83.19105555555555,83.22572622840099,83.15638488271011,1.0,temperature
Mission Park,E,Green,81.90900000000005,81.90900000000005,81.90900000000005,0.0,temperature
Mission Park,E,Green,79.82083333333334,80.24862052816037,79.39304613850635,1.0,temperature
Museum Of Fine Arts,E,Green,82.00678260869567,82.02576096124831,81.98780425614302,0.0,temperature
Museum Of Fine Arts,E,Green,80.71409677419358,81.93228357855594,79.49590996983122,1.0,temperature
Newton Centre,D,Green,79.4004,79.42728454848736,79.37351545151266,0.0,temperature
Newton Centre,D,Green,79.8248571428571,79.84027559191752,79.8094386937967,1.0,temperature
Newton Highlands,D,Green,78.91492,78.94119089644455,78.88864910355545,0.0,temperature
Newton Highlands,D,Green,79.8546842105263,79.8777687234482,79.83159969760437,1.0,temperature
North Station,C/E,Green,83.51809322033874,85.17742544616941,81.85876099450809,0.0,temperature
North Station,C/E,Green,81.58965048543686,83.5226181708161,79.65668280005762,1.0,temperature
North Station,Orange,Orange,83.51809322033874,85.17742544616941,81.85876099450809,0.0,temperature
North Station,Orange,Orange,81.58965048543686,83.5226181708161,79.65668280005762,1.0,temperature
Northeastern,E,Green,78.28247222222225,80.25277279965066,76.31217164479385,0.0,temperature
Northeastern,E,Green,81.51334146341469,83.3283677801627,79.69831514666667,1.0,temperature
Oak Grove,Orange,Orange,84.48485000000015,84.65186517350791,84.31783482649243,0.0,temperature
Oak Grove,Orange,Orange,84.90404545454547,85.42578626570172,84.38230464338922,1.0,temperature
Orient Heights,Blue,Blue,86.42419999999996,86.4678561153821,86.38054388461785,0.0,temperature
Orient Heights,Blue,Blue,83.22039999999998,83.25374413859956,83.18705586140041,1.0,temperature
Packards Corner,B,Green,87.20556000000006,87.26522202771469,87.14589797228544,0.0,temperature
Packards Corner,B,Green,81.30845454545457,81.33138866906926,81.28552042183988,1.0,temperature
Park Street,Ashmont/Braintree,Red,81.50612500000005,82.09339817671673,80.91885182328335,0.0,temperature
Park Street,Ashmont/Braintree,Red,81.8427168141592,83.5364684586973,80.14896516962109,1.0,temperature
Park Street,B/C/D/E,Green,81.50612500000005,82.09339817671673,80.91885182328335,0.0,temperature
Park Street,B/C/D/E,Green,81.8427168141592,83.5364684586973,80.14896516962109,1.0,temperature
Pleasant Street,B,Green,87.8065,87.82073024947077,87.79226975052923,0.0,temperature
Pleasant Street,B,Green,80.97982926829273,81.01855839327577,80.94110014330971,1.0,temperature
Porter,Ashmont/Braintree,Red,79.91816666666669,79.9271481290569,79.90918520427648,0.0,temperature
Porter,Ashmont/Braintree,Red,80.63056756756764,80.6954681498885,80.56566698524678,1.0,temperature
Prudential,E,Green,78.29468103448279,80.67985110990314,75.90951095906247,0.0,temperature
Prudential,E,Green,80.79739024390248,82.00058708727535,79.59419340052962,1.0,temperature
Reservoir,D,Green,80.404,,,0.0,temperature
Reservoir,D,Green,79.58725000000003,79.61021880034906,79.56428119965098,1.0,temperature
Revere Beach,Blue,Blue,86.93599999999998,86.93599999999998,86.93599999999998,0.0,temperature
Revere Beach,Blue,Blue,83.97507142857144,84.00357099479139,83.94657186235149,1.0,temperature
Riverside,D,Green,77.590625,77.60582779579552,77.57542220420449,0.0,temperature
Riverside,D,Green,79.92,79.92,79.92,1.0,temperature
Riverway,E,Green,81.83707499999993,83.47239324531536,80.2017567546845,1.0,temperature
Roxbury Crossing,Orange,Orange,82.56840476190469,84.36546444791924,80.77134507589014,0.0,temperature
Roxbury Crossing,Orange,Orange,84.96749999999997,84.99058451292187,84.94441548707806,1.0,temperature
Ruggles,Orange,Orange,84.13855172413791,84.14690801435587,84.13019543391995,0.0,temperature
Ruggles,Orange,Orange,84.96999999999997,84.99278663575936,84.94721336424058,1.0,temperature
Saint Marys Street,C,Green,81.67829629629625,81.71078867980002,81.64580391279249,0.0,temperature
Saint Marys Street,C,Green,78.99359523809521,79.20870066426345,78.77848981192696,1.0,temperature
Saint Paul Street B,B,Green,88.05722857142851,88.08895913353241,88.02549800932462,0.0,temperature
Saint Paul Street B,B,Green,80.69692857142857,80.71930460354301,80.67455253931409,1.0,temperature
Saint Paul Street C,C,Green,80.28892771084334,80.40391782527875,80.17393759640792,0.0,temperature
Saint Paul Street C,C,Green,79.42627906976733,80.53283971101644,78.31971842851824,1.0,temperature
Savin Hill,Ashmont,Red,83.96900000000002,83.98806466727908,83.94993533272097,1.0,temperature
Science Park,E,Green,81.64004166666666,81.79480641918862,81.48527691414466,0.0,temperature
Science Park,E,Green,80.04424242424247,81.14890311961184,78.9395817288731,1.0,temperature
Shawmut,Ashmont,Red,81.70911428571428,81.73091926548628,81.68730930594228,0.0,temperature
Shawmut,Ashmont,Red,83.86899999999999,83.86899999999999,83.86899999999999,1.0,temperature
South Station,Ashmont/Braintree,Red,83.72237037037041,83.7544041844138,83.69033655632705,0.0,temperature
South Station,Ashmont/Braintree,Red,83.55910344827589,83.5796935721699,83.53851332438188,1.0,temperature
State,Blue,Blue,83.90893333333317,84.32700131327701,83.49086535338931,0.0,temperature
State,Blue,Blue,83.0957950819672,85.07767564786825,81.11391451606612,1.0,temperature
State,Orange,Orange,83.90893333333317,84.32700131327701,83.49086535338931,0.0,temperature
State,Orange,Orange,83.0957950819672,85.07767564786825,81.11391451606612,1.0,temperature
Stony Brook,Orange,Orange,81.5786904761904,83.98905287671408,79.16832807566672,0.0,temperature
Stony Brook,Orange,Orange,84.6336666666667,84.64232692070455,84.62500641262884,1.0,temperature
Suffolk Downs,Blue,Blue,86.69841176470592,86.71808744393032,86.6787360854815,0.0,temperature
Suffolk Downs,Blue,Blue,83.25914444444456,83.33416707190929,83.18412181697985,1.0,temperature
Sullivan Square,Orange,Orange,84.75872839506185,84.95786522065833,84.55959156946538,0.0,temperature
Sullivan Square,Orange,Orange,83.18890140845062,84.44515809462962,81.93264472227162,1.0,temperature
Summit Ave/Winchester St,C,Green,78.04556000000002,78.22742970610855,77.86369029389152,0.0,temperature
Summit Ave/Winchester St,C,Green,78.43823333333333,81.68630593617543,75.19016073049124,1.0,temperature
Symphony,E,Green,79.56377083333338,81.66339887779473,77.46414278887201,0.0,temperature
Symphony,E,Green,81.59944230769231,83.51126021285188,79.68762440253275,1.0,temperature
Tappan Street,C,Green,76.8605172413793,78.8658056534945,74.85522882926409,0.0,temperature
Tappan Street,C,Green,78.4073703703704,83.47756004326118,73.33718069747962,1.0,temperature
Tufts Medical Center,Orange,Orange,83.3648113207547,84.20717420748839,82.52244843402103,0.0,temperature
Tufts Medical Center,Orange,Orange,81.69631999999993,84.50652027930316,78.88611972069671,1.0,temperature
Waban,D,Green,80.096,80.096,80.096,1.0,temperature
Warren Street,B,Green,85.07335294117647,85.10694784625237,85.03975803610055,0.0,temperature
Warren Street,B,Green,81.89311764705884,81.91528429529708,81.87095099882059,1.0,temperature
Washington Square,C,Green,78.09147368421051,79.35244741214144,76.8304999562796,0.0,temperature
Washington Square,C,Green,79.74737096774196,83.62322584006039,75.87151609542353,1.0,temperature
Washington Street,B,Green,84.39905882352943,84.43180113290933,84.3663165141495,0.0,temperature
Washington Street,B,Green,82.26132558139534,82.3272973361488,82.19535382664192,1.0,temperature
Wellington,Orange,Orange,84.77652941176477,85.09412793746884,84.45893088606067,0.0,temperature
Wellington,Orange,Orange,83.87054901960781,84.65637294400027,83.08472509521533,1.0,temperature
Wonderland,Blue,Blue,84.36200000000002,84.36200000000002,84.36200000000002,1.0,temperature
Wood Island,Blue,Blue,85.7719583333334,85.8488603997354,85.69505626693139,0.0,temperature
Wood Island,Blue,Blue,82.96907692307694,83.00951918961921,82.92863465653464,1.0,temperature
Woodland,D,Green,77.67076470588233,77.69189977570646,77.64962963605821,0.0,temperature
Woodland,D,Green,79.83615789473684,79.86868184003174,79.80363394944196,1.0,temperature
Airport,Blue,Blue,47.713906976744184,53.494359330990534,41.93345462249785,,humidity
Allston Street,B,Green,43.083846153846146,47.718726998749865,38.44896530894242,,humidity
Andrew,Ashmont/Braintree,Red,43.47458139534884,43.94051058640065,43.008652204297015,,humidity
Aquarium,Blue,Blue,48.40710909090908,53.146206788559844,43.668011393258325,,humidity
Arlington,B/C/D/E,Green,41.26893277310928,45.64492836100385,36.89293718521471,,humidity
Assembly,Orange,Orange,41.28633609958506,46.97406395720974,35.59860824196039,,humidity
Babcock Street,B,Green,42.20807142857142,47.60752691503156,36.80861594211128,,humidity
Back Bay,Orange,Orange,42.0939507042253,49.877214921569156,34.310686486881444,,humidity
Back Of The Hill,E,Green,41.15130769230769,41.32408904962351,40.97852633499186,,humidity
Beachmont,Blue,Blue,46.152729729729735,50.9131338946945,41.392325564764974,,humidity
Beaconsfield,D,Green,41.01934210526317,45.5457631918142,36.49292101871214,,humidity
Blandford Street,B,Green,51.31158333333334,52.3581611900382,50.265005476628474,,humidity
Boston College,B,Green,43.01489473684211,44.47298476967945,41.55680470400476,,humidity
Boston University Central,B,Green,49.72061666666666,53.67777722671761,45.76345610661574,,humidity
Boston University East,B,Green,43.54031250000001,44.265822225985815,42.81480277401421,,humidity
Boston University West,B,Green,49.75162500000001,54.34134596066797,45.161904039332036,,humidity
Boylston,B/C/D/E,Green,43.45248529411764,47.27710056690721,39.62787002132809,,humidity
Brandon Hall,C,Green,39.98011627906977,42.82498289414786,37.135249663991694,,humidity
Brigham Circle,E,Green,41.76838323353294,44.76407673036237,38.772689736703505,,humidity
Broadway,Ashmont/Braintree,Red,42.91362499999999,44.02437264610747,41.8028773538925,,humidity
Brookline Hills,D,Green,44.2691463414634,48.85364393967945,39.684648743247344,,humidity
Brookline Village,D,Green,43.435888888888904,50.593586859422004,36.2781909183558,,humidity
Central,Ashmont/Braintree,Red,41.985471698113216,43.285068833971,40.68587456225544,,humidity
Charles/MGH,Ashmont/Braintree,Red,42.48003999999999,42.720739930757496,42.239340069242495,,humidity
Chestnut Hill,D,Green,44.21943333333332,47.09277082186274,41.346095844803905,,humidity
Chinatown,Orange,Orange,42.42571304347828,50.00390793427508,34.84751815268149,,humidity
Chiswick Road,B,Green,48.90113333333333,49.18262904927807,48.6196376173886,,humidity
Cleveland Circle,C,Green,39.17118181818181,40.03643239670596,38.30593123965768,,humidity
Community College,Orange,Orange,44.2424380165289,50.79800823440796,37.68686779864984,,humidity
Coolidge Corner,C,Green,45.562837735849065,51.501402751663534,39.62427272003461,,humidity
Copley,B/C/D/E,Green,42.2777289719626,47.43390237578936,37.12155556813585,,humidity
Davis,Ashmont/Braintree,Red,46.445605263157894,48.894704308814994,43.99650621750078,,humidity
Dean Road,C,Green,48.47220224719103,58.643133133545284,38.30127136083678,,humidity
Downtown Crossing,Ashmont/Braintree,Red,42.78205882352939,48.768898709386164,36.79521893767261,,humidity
Downtown Crossing,Orange,Orange,42.78205882352939,48.768898709386164,36.79521893767261,,humidity
Eliot,D,Green,47.771714285714296,48.266065794547536,47.277362776881034,,humidity
Englewood Avenue,C,Green,41.42709375,43.77361687952142,39.080570620478575,,humidity
Fairbanks Street,C,Green,39.06491304347826,41.06094731429544,37.06887877266107,,humidity
Fenway Park,D,Green,43.41809638554214,48.81865512496103,38.01753764612327,,humidity
Fenwood Road,E,Green,40.66834426229509,43.34680122408761,37.98988730050256,,humidity
Fields Corner,Ashmont,Red,44.105648648648675,45.93626224764594,42.275035049651386,,humidity
Forest Hills,Orange,Orange,34.62987179487179,36.214277348009965,33.04546624173361,,humidity
Government Center,B/C/D/E,Green,43.555122222222224,45.748322772871745,41.361921671572716,,humidity
Government Center,Blue,Blue,43.555122222222224,45.748322772871745,41.361921671572716,,humidity
Green Street,Orange,Orange,40.51207936507935,42.554199320653574,38.46995940950514,,humidity
Griggs Street,B,Green,46.70615384615384,53.477870908715204,39.934436783592474,,humidity
Harvard,Ashmont/Braintree,Red,46.11432758620693,50.51341120444814,41.71524396796571,,humidity
Harvard Avenue,B,Green,50.19302777777776,55.47360527285007,44.91245028270545,,humidity
Hawes Street,C,Green,41.659414414414414,42.81798121296313,40.500847615865695,,humidity
Haymarket,C/E,Green,43.142395918367356,48.204966260560674,38.07982557617404,,humidity
Haymarket,Orange,Orange,43.142395918367356,48.204966260560674,38.07982557617404,,humidity
Heath Street,E,Green,36.64289634146347,38.693397024355,34.59239565857194,,humidity
Hynes Convention Center,B/C/D,Green,45.20229104477612,50.3919393600727,40.01264272947954,,humidity
JFK/UMass,Ashmont/Braintree,Red,44.63262295081967,45.140703560038794,44.124542341600545,,humidity
Jackson Square,Orange,Orange,38.8914,42.04082827849055,35.74197172150946,,humidity
Kendall/MIT,Ashmont/Braintree,Red,42.61893333333333,44.054907241047665,41.18295942561899,,humidity
Kenmore,B/C/D,Green,43.659105058365746,48.12539945893019,39.19281065780129,,humidity
Kent Street,C,Green,43.45752631578947,44.055988917277745,42.859063714301186,,humidity
Lechmere,E,Green,44.243422857142846,46.13620263604702,42.350643078238676,,humidity
Longwood,D,Green,48.13572727272728,48.6840613889651,47.587393156489455,,humidity
Longwood Medical Area,E,Green,41.02507407407408,44.12356530289821,37.926582845249946,,humidity
Malden Center,Orange,Orange,40.86907006369429,49.09885582679882,32.63928430058975,,humidity
Massachusetts Ave,Orange,Orange,41.188022222222216,48.732537198736324,33.6435072457081,,humidity
Maverick,Blue,Blue,47.71687234042553,52.190155132723646,43.243589548127396,,humidity
Mission Park,E,Green,38.27769565217393,40.589011351266024,35.966379953081834,,humidity
Museum Of Fine Arts,E,Green,41.70164814814815,44.297511098839124,39.10578519745717,,humidity
Newton Centre,D,Green,43.82273170731707,45.884720783723495,41.76074263091061,,humidity
Newton Highlands,D,Green,43.19068181818182,44.2195724099817,42.16179122638196,,humidity
North Station,C/E,Green,43.096176470588226,48.56830317953025,37.62404976164622,,humidity
North Station,Orange,Orange,43.096176470588226,48.56830317953025,37.62404976164622,,humidity
Northeastern,E,Green,42.68012389380533,45.11739962390098,40.24284816370968,,humidity
Oak Grove,Orange,Orange,49.16664754098361,56.81280746187874,41.520487620088474,,humidity
Orient Heights,Blue,Blue,49.91396666666665,54.87327943673999,44.95465389659332,,humidity
Packards Corner,B,Green,47.42048611111112,52.82362039710482,42.01735182511744,,humidity
Park Street,Ashmont/Braintree,Red,43.50789940828403,46.46847005920706,40.54732875736101,,humidity
Park Street,B/C/D/E,Green,43.50789940828403,46.46847005920706,40.54732875736101,,humidity
Pleasant Street,B,Green,44.064392156862745,47.84774871462164,40.28103559910385,,humidity
Porter,Ashmont/Braintree,Red,47.42103278688525,51.556235232422075,43.28583034134842,,humidity
Prudential,E,Green,46.32061783439495,51.53184117437636,41.109394494413536,,humidity
Reservoir,D,Green,48.63542857142858,51.37112271682255,45.89973442603461,,humidity
Revere Beach,Blue,Blue,42.97936363636365,45.484311924479854,40.474415348247426,,humidity
Riverside,D,Green,47.21358333333334,47.6877824588134,46.73938420785328,,humidity
Riverway,E,Green,41.330825,42.96984830027554,39.69180169972446,,humidity
Roxbury Crossing,Orange,Orange,40.05648387096774,41.418795319698226,38.69417242223725,,humidity
Ruggles,Orange,Orange,39.41700000000001,42.41175859704008,36.422241402959926,,humidity
Saint Marys Street,C,Green,42.99057971014493,46.22268199178672,39.758477428503134,,humidity
Saint Paul Street B,B,Green,49.98661224489797,54.27720019905378,45.69602429074216,,humidity
Saint Paul Street C,C,Green,42.83716509433962,47.47924443784318,38.195085750836064,,humidity
Savin Hill,Ashmont,Red,40.67918518518519,41.14028671221977,40.21808365815061,,humidity
Science Park,E,Green,42.354929824561424,43.538842675173576,41.17101697394926,,humidity
Shawmut,Ashmont,Red,42.889535714285685,45.39958748459051,40.379483943980865,,humidity
South Station,Ashmont/Braintree,Red,40.36692857142856,41.111126855298046,39.62273028755907,,humidity
State,Blue,Blue,43.954760330578544,49.04605364469533,38.863467016461776,,humidity
State,Orange,Orange,43.954760330578544,49.04605364469533,38.863467016461776,,humidity
Stony Brook,Orange,Orange,39.93408695652172,42.5613100193276,37.30686389371584,,humidity
Suffolk Downs,Blue,Blue,45.80339252336451,49.51666173027133,42.090123316457685,,humidity
Sullivan Square,Orange,Orange,43.431394736842115,50.64745874916253,36.215330724521706,,humidity
Summit Ave/Winchester St,C,Green,43.52021818181818,49.8531479516825,37.187288411953865,,humidity
Symphony,E,Green,43.39975,46.30942242897536,40.49007757102464,,humidity
Tappan Street,C,Green,42.89935714285714,50.73231844617154,35.066395839542736,,humidity
Tufts Medical Center,Orange,Orange,43.07841747572819,50.42305855870365,35.733776392752716,,humidity
Waban,D,Green,46.49518181818181,46.71322411123168,46.27713952513195,,humidity
Warren Street,B,Green,46.12155882352943,52.63563694473447,39.60748070232438,,humidity
Washington Square,C,Green,42.30709000000002,49.50938378879405,35.104796211205986,,humidity
Washington Street,B,Green,46.75483333333331,50.25889962578853,43.250767040878095,,humidity
Wellington,Orange,Orange,41.91380748663108,47.968408809409745,35.85920616385242,,humidity
Wonderland,Blue,Blue,40.70422222222222,40.977519577577965,40.43092486686648,,humidity
Wood Island,Blue,Blue,51.171941176470575,55.93262725486042,46.41125509808075,,humidity
Woodland,D,Green,45.55572222222222,49.97222001126672,41.13922443317773,,humidity
Airport,Blue,Blue,52.07022222222222,52.54704659993322,51.59339784451122,0.0,humidity
Airport,Blue,Blue,40.362625,41.52902863939761,39.19622136060239,1.0,humidity
Allston Street,B,Green,51.89363636363637,52.308665584951505,51.478607142321216,0.0,humidity
Allston Street,B,Green,40.720243902439016,41.24650361876204,40.193984186116,1.0,humidity
Andrew,Ashmont/Braintree,Red,43.2717619047619,43.839367921710455,42.70415588781336,0.0,humidity
Andrew,Ashmont/Braintree,Red,43.66818181818181,43.88484628037506,43.45151735598856,1.0,humidity
Aquarium,Blue,Blue,51.54184210526315,51.87683984840325,51.20684436212305,0.0,humidity
Aquarium,Blue,Blue,41.400058823529406,41.58521398501168,41.214903662047135,1.0,humidity
Arlington,B/C/D/E,Green,39.61554411764706,43.97848322161015,35.252605013683976,0.0,humidity
Arlington,B/C/D/E,Green,43.47345098039217,46.79162749356157,40.155274467222775,1.0,humidity
Assembly,Orange,Orange,40.280024999999966,46.07398661267764,34.486063387322304,0.0,humidity
Assembly,Orange,Orange,43.274111111111104,48.204062725985224,38.34415949623699,1.0,humidity
Babcock Street,B,Green,50.58225,50.70824064591128,50.45625935408871,0.0,humidity
Babcock Street,B,Green,38.8584,39.15122694727882,38.565573052721184,1.0,humidity
Back Bay,Orange,Orange,40.02588,41.073988649142905,38.977771350857104,0.0,humidity
Back Bay,Orange,Orange,43.21790217391302,52.68605180812453,33.74975253970151,1.0,humidity
Back Of The Hill,E,Green,41.15130769230769,41.32408904962351,40.97852633499186,1.0,humidity
Beachmont,Blue,Blue,50.47305000000002,50.75736977456824,50.18873022543178,0.0,humidity
Beachmont,Blue,Blue,41.07,41.40470640119365,40.73529359880635,1.0,humidity
Beaconsfield,D,Green,36.320277777777775,36.64327364472558,35.997281910829976,0.0,humidity
Beaconsfield,D,Green,45.2485,45.49164528903301,45.00535471096699,1.0,humidity
Blandford Street,B,Green,52.4865,52.61011162297023,52.36288837702977,0.0,humidity
Blandford Street,B,Green,50.47235714285715,50.79940233078239,50.145311954931906,1.0,humidity
Boston College,B,Green,43.34777777777778,43.495520620962886,43.20003493459268,0.0,humidity
Boston College,B,Green,37.023,,,1.0,humidity
Boston University Central,B,Green,53.60430000000001,53.947862186309955,53.26073781369006,0.0,humidity
Boston University Central,B,Green,45.83693333333333,46.56766923700822,45.10619742965845,1.0,humidity
Boston University East,B,Green,43.54031250000001,44.265822225985815,42.81480277401421,1.0,humidity
Boston University West,B,Green,53.43416666666666,53.93642778589057,52.93190554744275,0.0,humidity
Boston University West,B,Green,44.22781250000001,44.60082639049204,43.854798609507974,1.0,humidity
Boylston,B/C/D/E,Green,40.55193939393938,44.21933136524708,36.88454742263169,0.0,humidity
Boylston,B/C/D/E,Green,46.18728571428571,46.736565647815176,45.63800578075622,1.0,humidity
Brandon Hall,C,Green,41.86075,43.28130204775128,40.44019795224871,0.0,humidity
Brandon Hall,C,Green,36.46959999999999,36.80193348139653,36.137266518603454,1.0,humidity
Brigham Circle,E,Green,34.832449999999994,35.32957462431995,34.33532537568004,0.0,humidity
Brigham Circle,E,Green,42.71204761904762,44.35056310291329,41.07353213518195,1.0,humidity
Broadway,Ashmont/Braintree,Red,43.96021875000001,44.37432600853647,43.54611149146355,0.0,humidity
Broadway,Ashmont/Braintree,Red,41.86703125,42.139885279789894,41.5941772202101,1.0,humidity
Brookline Hills,D,Green,39.161611111111114,39.22264546873416,39.10057675348807,0.0,humidity
Brookline Hills,D,Green,48.26634782608694,48.670398746448534,47.86229690572533,1.0,humidity
Brookline Village,D,Green,34.368117647058824,34.90917146628026,33.82706382783737,0.0,humidity
Brookline Village,D,Green,48.941321428571435,49.27809336520153,48.60454949194133,1.0,humidity
Central,Ashmont/Braintree,Red,41.05523333333335,41.11142983790825,40.999036828758435,0.0,humidity
Central,Ashmont/Braintree,Red,43.19882608695652,44.325211926395454,42.072440247517584,1.0,humidity
Charles/MGH,Ashmont/Braintree,Red,42.48003999999999,42.720739930757496,42.239340069242495,1.0,humidity
Chestnut Hill,D,Green,38.5865,38.62507849141684,38.54792150858313,0.0,humidity
Chestnut Hill,D,Green,45.62766666666666,45.878231709279774,45.377101624053566,1.0,humidity
Chinatown,Orange,Orange,39.065625,42.01442812268944,36.116821877310564,0.0,humidity
Chinatown,Orange,Orange,44.83294029850746,53.716059846586994,35.949820750427925,1.0,humidity
Chiswick Road,B,Green,48.90113333333333,49.18262904927807,48.6196376173886,0.0,humidity
Cleveland Circle,C,Green,39.17118181818181,40.03643239670596,38.30593123965768,0.0,humidity
Community College,Orange,Orange,44.69961818181816,51.62803367191162,37.7712026917247,0.0,humidity
Community College,Orange,Orange,43.861454545454556,50.1173142384066,37.605594852502506,1.0,humidity
Coolidge Corner,C,Green,42.9488366013072,44.52123229886686,41.37644090374753,0.0,humidity
Coolidge Corner,C,Green,49.13374999999997,56.763087386953295,41.50441261304664,1.0,humidity
Copley,B/C/D/E,Green,39.118140495867785,43.1853275793154,35.050953412420164,0.0,humidity
Copley,B/C/D/E,Green,46.38859139784947,49.51324020676473,43.26394258893421,1.0,humidity
Davis,Ashmont/Braintree,Red,43.47486666666667,44.01039680898672,42.93933652434662,0.0,humidity
Davis,Ashmont/Braintree,Red,48.38304347826085,48.68533722477034,48.080749731751354,1.0,humidity
Dean Road,C,Green,39.58575862068965,40.10157334761428,39.06994389376504,0.0,humidity
Dean Road,C,Green,52.76731666666668,62.59548585923168,42.93914747410168,1.0,humidity
Downtown Crossing,Ashmont/Braintree,Red,39.53779069767443,42.13203930490194,36.94354209044693,0.0,humidity
Downtown Crossing,Ashmont/Braintree,Red,44.05027272727273,50.501109968871525,37.59943548567393,1.0,humidity
Downtown Crossing,Orange,Orange,39.53779069767443,42.13203930490194,36.94354209044693,0.0,humidity
Downtown Crossing,Orange,Orange,44.05027272727273,50.501109968871525,37.59943548567393,1.0,humidity
Eliot,D,Green,47.771714285714296,48.266065794547536,47.277362776881034,1.0,humidity
Englewood Avenue,C,Green,39.1835625,39.366517492188414,39.00060750781157,0.0,humidity
Englewood Avenue,C,Green,43.670625,44.45034151899904,42.89090848100094,1.0,humidity
Fairbanks Street,C,Green,41.086363636363636,41.184846399045504,40.98788087368175,0.0,humidity
Fairbanks Street,C,Green,37.21191666666667,37.5689675818883,36.85486575144503,1.0,humidity
Fenway Park,D,Green,35.9755,36.22062226729925,35.730377732700745,0.0,humidity
Fenway Park,D,Green,47.20705454545453,48.16369400341414,46.25041508749493,1.0,humidity
Fenwood Road,E,Green,35.809357142857145,36.03968286777826,35.57903141793603,0.0,humidity
Fenwood Road,E,Green,42.11570212765957,42.24457397416401,41.986830281155136,1.0,humidity
Fields Corner,Ashmont,Red,45.83823684210528,46.10818743159923,45.56828625261132,0.0,humidity
Fields Corner,Ashmont,Red,42.27680555555557,42.73843594694458,41.81517516416656,1.0,humidity
Forest Hills,Orange,Orange,33.969757575757576,34.212388600966506,33.72712655054865,0.0,humidity
Forest Hills,Orange,Orange,38.2605,38.35058829002706,38.17041170997294,1.0,humidity
Government Center,B/C/D/E,Green,43.05679012345679,45.85846881094065,40.25511143597295,0.0,humidity
Government Center,B/C/D/E,Green,43.96284848484849,45.378820771874345,42.54687619782264,1.0,humidity
Government Center,Blue,Blue,43.05679012345679,45.85846881094065,40.25511143597295,0.0,humidity
Government Center,Blue,Blue,43.96284848484849,45.378820771874345,42.54687619782264,1.0,humidity
Green Street,Orange,Orange,39.5061,42.04480448022825,36.96739551977174,0.0,humidity
Green Street,Orange,Orange,41.42660606060607,42.0806909623674,40.77252115884474,1.0,humidity
Griggs Street,B,Green,53.345692307692296,53.4210341780958,53.27035043728881,0.0,humidity
Griggs Street,B,Green,40.06661538461538,40.18403098441764,39.94919978481313,1.0,humidity
Harvard,Ashmont/Braintree,Red,41.615428571428595,42.08457471691003,41.14628242594714,0.0,humidity
Harvard,Ashmont/Braintree,Red,50.31330000000001,50.537220883503466,50.089379116496545,1.0,humidity
Harvard Avenue,B,Green,53.21933333333333,53.49859530711422,52.94007135955244,0.0,humidity
Harvard Avenue,B,Green,41.114111111111114,41.73552936078329,40.49269286143894,1.0,humidity
Hawes Street,C,Green,43.08733333333334,43.50592598678514,42.66874067988155,0.0,humidity
Hawes Street,C,Green,41.436302083333345,42.51154655609577,40.36105761057091,1.0,humidity
Haymarket,C/E,Green,43.21806542056076,48.43082323423115,38.005307606890376,0.0,humidity
Haymarket,C/E,Green,43.083724637681144,48.04504784499366,38.12240143036861,1.0,humidity
Haymarket,Orange,Orange,43.21806542056076,48.43082323423115,38.005307606890376,0.0,humidity
